param_index,param_name,unit,norm_value,readback,display
84,"RsVr Dec Lv"," %",0.593750,0.593750,"59"
84,"RsVr Dec Lv"," %",0.625000,0.625000,"62"
84,"RsVr Dec Lv"," %",0.656250,0.656250,"65"
84,"RsVr Dec Lv"," %",0.687500,0.687500,"68"
84,"RsVr Dec Lv"," %",0.718750,0.718750,"71"
84,"RsVr Dec Lv"," %",0.750000,0.750000,"75"
84,"RsVr Dec Lv"," %",0.781250,0.781250,"78"
84,"RsVr Dec Lv"," %",0.812500,0.812500,"81"
84,"RsVr Dec Lv"," %",0.843750,0.843750,"84"
84,"RsVr Dec Lv"," %",0.875000,0.875000,"87"
84,"RsVr Dec Lv"," %",0.906250,0.906250,"90"
84,"RsVr Dec Lv"," %",0.937500,0.937500,"93"
84,"RsVr Dec Lv"," %",0.968750,0.968750,"96"
84,"RsVr Dec Lv"," %",1.000000,1.000000,"100"
85,"RsVr Rel Tm"," msec",0.000000,0.000000,"0.1"
85,"RsVr Rel Tm"," msec",0.031250,0.031250,"9.87"
85,"RsVr Rel Tm"," msec",0.062500,0.062500,"39.16"
85,"RsVr Rel Tm"," msec",0.093750,0.093750,"87.99"
85,"RsVr Rel Tm"," msec",0.125000,0.125000,"156.35"
85,"RsVr Rel Tm"," msec",0.156250,0.156250,"244.24"
85,"RsVr Rel Tm"," msec",0.187500,0.187500,"351.66"
85,"RsVr Rel Tm"," msec",0.218750,0.218750,"478.61"
85,"RsVr Rel Tm"," msec",0.250000,0.250000,"625.09"
85,"RsVr Rel Tm"," msec",0.281250,0.281250,"791.1"
85,"RsVr Rel Tm"," msec",0.312500,0.312500,"976.64"
85,"RsVr Rel Tm"," msec",0.343750,0.343750,"1181.72"
85,"RsVr Rel Tm"," msec",0.375000,0.375000,"1406.32"
85,"RsVr Rel Tm"," msec",0.406250,0.406250,"1650.46"
85,"RsVr Rel Tm"," msec",0.437500,0.437500,"1914.12"
85,"RsVr Rel Tm"," msec",0.468750,0.468750,"2197.32"
85,"RsVr Rel Tm"," msec",0.500000,0.500000,"2500.05"
85,"RsVr Rel Tm"," msec",0.531250,0.531250,"2822.31"
85,"RsVr Rel Tm"," msec",0.562500,0.562500,"3164.1"
85,"RsVr Rel Tm"," msec",0.593750,0.593750,"3525.42"
85,"RsVr Rel Tm"," msec",0.625000,0.625000,"3906.27"
85,"RsVr Rel Tm"," msec",0.656250,0.656250,"4306.65"
85,"RsVr Rel Tm"," msec",0.687500,0.687500,"4726.57"
85,"RsVr Rel Tm"," msec",0.718750,0.718750,"5166.01"
85,"RsVr Rel Tm"," msec",0.750000,0.750000,"5624.99"
85,"RsVr Rel Tm"," msec",0.781250,0.781250,"6103.49"
85,"RsVr Rel Tm"," msec",0.812500,0.812500,"6601.53"
85,"RsVr Rel Tm"," msec",0.843750,0.843750,"7119.1"
85,"RsVr Rel Tm"," msec",0.875000,0.875000,"7656.2"
85,"RsVr Rel Tm"," msec",0.906250,0.906250,"8212.83"
85,"RsVr Rel Tm"," msec",0.937500,0.937500,"8788.99"
85,"RsVr Rel Tm"," msec",0.968750,0.968750,"9384.68"
85,"RsVr Rel Tm"," msec",1.000000,1.000000,"9999.9"
86,"RsVr Rel Lv"," %",0.000000,0.000000,"0"
86,"RsVr Rel Lv"," %",0.031250,0.031250,"3"
86,"RsVr Rel Lv"," %",0.062500,0.062500,"6"
86,"RsVr Rel Lv"," %",0.093750,0.093750,"9"
86,"RsVr Rel Lv"," %",0.125000,0.125000,"12"
86,"RsVr Rel Lv"," %",0.156250,0.156250,"15"
86,"RsVr Rel Lv"," %",0.187500,0.187500,"18"
86,"RsVr Rel Lv"," %",0.218750,0.218750,"21"
86,"RsVr Rel Lv"," %",0.250000,0.250000,"25"
86,"RsVr Rel Lv"," %",0.281250,0.281250,"28"
86,"RsVr Rel Lv"," %",0.312500,0.312500,"31"
86,"RsVr Rel Lv"," %",0.343750,0.343750,"34"
86,"RsVr Rel Lv"," %",0.375000,0.375000,"37"
86,"RsVr Rel Lv"," %",0.406250,0.406250,"40"
86,"RsVr Rel Lv"," %",0.437500,0.437500,"43"
86,"RsVr Rel Lv"," %",0.468750,0.468750,"46"
86,"RsVr Rel Lv"," %",0.500000,0.500000,"50"
86,"RsVr Rel Lv"," %",0.531250,0.531250,"53"
86,"RsVr Rel Lv"," %",0.562500,0.562500,"56"
86,"RsVr Rel Lv"," %",0.593750,0.593750,"59"
86,"RsVr Rel Lv"," %",0.625000,0.625000,"62"
86,"RsVr Rel Lv"," %",0.656250,0.656250,"65"
86,"RsVr Rel Lv"," %",0.687500,0.687500,"68"
86,"RsVr Rel Lv"," %",0.718750,0.718750,"71"
86,"RsVr Rel Lv"," %",0.750000,0.750000,"75"
86,"RsVr Rel Lv"," %",0.781250,0.781250,"78"
86,"RsVr Rel Lv"," %",0.812500,0.812500,"81"
86,"RsVr Rel Lv"," %",0.843750,0.843750,"84"
86,"RsVr Rel Lv"," %",0.875000,0.875000,"87"
86,"RsVr Rel Lv"," %",0.906250,0.906250,"90"
86,"RsVr Rel Lv"," %",0.937500,0.937500,"93"
86,"RsVr Rel Lv"," %",0.968750,0.968750,"96"
86,"RsVr Rel Lv"," %",1.000000,1.000000,"100"
87,"NsVr Ini Lv"," %",0.000000,0.000000,"0"
87,"NsVr Ini Lv"," %",0.031250,0.031250,"3"
87,"NsVr Ini Lv"," %",0.062500,0.062500,"6"
87,"NsVr Ini Lv"," %",0.093750,0.093750,"9"
87,"NsVr Ini Lv"," %",0.125000,0.125000,"12"
87,"NsVr Ini Lv"," %",0.156250,0.156250,"15"
87,"NsVr Ini Lv"," %",0.187500,0.187500,"18"
87,"NsVr Ini Lv"," %",0.218750,0.218750,"21"
87,"NsVr Ini Lv"," %",0.250000,0.250000,"25"
87,"NsVr Ini Lv"," %",0.281250,0.281250,"28"
87,"NsVr Ini Lv"," %",0.312500,0.312500,"31"
87,"NsVr Ini Lv"," %",0.343750,0.343750,"34"
87,"NsVr Ini Lv"," %",0.375000,0.375000,"37"
87,"NsVr Ini Lv"," %",0.406250,0.406250,"40"
87,"NsVr Ini Lv"," %",0.437500,0.437500,"43"
87,"NsVr Ini Lv"," %",0.468750,0.468750,"46"
87,"NsVr Ini Lv"," %",0.500000,0.500000,"50"
87,"NsVr Ini Lv"," %",0.531250,0.531250,"53"
87,"NsVr Ini Lv"," %",0.562500,0.562500,"56"
87,"NsVr Ini Lv"," %",0.593750,0.593750,"59"
87,"NsVr Ini Lv"," %",0.625000,0.625000,"62"
87,"NsVr Ini Lv"," %",0.656250,0.656250,"65"
87,"NsVr Ini Lv"," %",0.687500,0.687500,"68"
87,"NsVr Ini Lv"," %",0.718750,0.718750,"71"
87,"NsVr Ini Lv"," %",0.750000,0.750000,"75"
87,"NsVr Ini Lv"," %",0.781250,0.781250,"78"
87,"NsVr Ini Lv"," %",0.812500,0.812500,"81"
87,"NsVr Ini Lv"," %",0.843750,0.843750,"84"
87,"NsVr Ini Lv"," %",0.875000,0.875000,"87"
87,"NsVr Ini Lv"," %",0.906250,0.906250,"90"
87,"NsVr Ini Lv"," %",0.937500,0.937500,"93"
87,"NsVr Ini Lv"," %",0.968750,0.968750,"96"
87,"NsVr Ini Lv"," %",1.000000,1.000000,"100"
88,"NsVr Atk Tm"," msec",0.000000,0.000000,"0.1"
88,"NsVr Atk Tm"," msec",0.031250,0.031250,"9.87"
88,"NsVr Atk Tm"," msec",0.062500,0.062500,"39.16"
88,"NsVr Atk Tm"," msec",0.093750,0.093750,"87.99"
88,"NsVr Atk Tm"," msec",0.125000,0.125000,"156.35"
88,"NsVr Atk Tm"," msec",0.156250,0.156250,"244.24"
88,"NsVr Atk Tm"," msec",0.187500,0.187500,"351.66"
88,"NsVr Atk Tm"," msec",0.218750,0.218750,"478.61"
88,"NsVr Atk Tm"," msec",0.250000,0.250000,"625.09"
88,"NsVr Atk Tm"," msec",0.281250,0.281250,"791.1"
88,"NsVr Atk Tm"," msec",0.312500,0.312500,"976.64"
88,"NsVr Atk Tm"," msec",0.343750,0.343750,"1181.72"
88,"NsVr Atk Tm"," msec",0.375000,0.375000,"1406.32"
88,"NsVr Atk Tm"," msec",0.406250,0.406250,"1650.46"
88,"NsVr Atk Tm"," msec",0.437500,0.437500,"1914.12"
88,"NsVr Atk Tm"," msec",0.468750,0.468750,"2197.32"
88,"NsVr Atk Tm"," msec",0.500000,0.500000,"2500.05"
88,"NsVr Atk Tm"," msec",0.531250,0.531250,"2822.31"
88,"NsVr Atk Tm"," msec",0.562500,0.562500,"3164.1"
88,"NsVr Atk Tm"," msec",0.593750,0.593750,"3525.42"
88,"NsVr Atk Tm"," msec",0.625000,0.625000,"3906.27"
88,"NsVr Atk Tm"," msec",0.656250,0.656250,"4306.65"
88,"NsVr Atk Tm"," msec",0.687500,0.687500,"4726.57"
88,"NsVr Atk Tm"," msec",0.718750,0.718750,"5166.01"
88,"NsVr Atk Tm"," msec",0.750000,0.750000,"5624.99"
88,"NsVr Atk Tm"," msec",0.781250,0.781250,"6103.49"
88,"NsVr Atk Tm"," msec",0.812500,0.812500,"6601.53"
88,"NsVr Atk Tm"," msec",0.843750,0.843750,"7119.1"
88,"NsVr Atk Tm"," msec",0.875000,0.875000,"7656.2"
88,"NsVr Atk Tm"," msec",0.906250,0.906250,"8212.83"
88,"NsVr Atk Tm"," msec",0.937500,0.937500,"8788.99"
88,"NsVr Atk Tm"," msec",0.968750,0.968750,"9384.68"
88,"NsVr Atk Tm"," msec",1.000000,1.000000,"9999.9"
89,"NsVr Atk Lv"," %",0.000000,0.000000,"0"
89,"NsVr Atk Lv"," %",0.031250,0.031250,"3"
89,"NsVr Atk Lv"," %",0.062500,0.062500,"6"
89,"NsVr Atk Lv"," %",0.093750,0.093750,"9"
89,"NsVr Atk Lv"," %",0.125000,0.125000,"12"
89,"NsVr Atk Lv"," %",0.156250,0.156250,"15"
89,"NsVr Atk Lv"," %",0.187500,0.187500,"18"
89,"NsVr Atk Lv"," %",0.218750,0.218750,"21"
89,"NsVr Atk Lv"," %",0.250000,0.250000,"25"
89,"NsVr Atk Lv"," %",0.281250,0.281250,"28"
89,"NsVr Atk Lv"," %",0.312500,0.312500,"31"
89,"NsVr Atk Lv"," %",0.343750,0.343750,"34"
89,"NsVr Atk Lv"," %",0.375000,0.375000,"37"
89,"NsVr Atk Lv"," %",0.406250,0.406250,"40"
89,"NsVr Atk Lv"," %",0.437500,0.437500,"43"
89,"NsVr Atk Lv"," %",0.468750,0.468750,"46"
89,"NsVr Atk Lv"," %",0.500000,0.500000,"50"
89,"NsVr Atk Lv"," %",0.531250,0.531250,"53"
89,"NsVr Atk Lv"," %",0.562500,0.562500,"56"
89,"NsVr Atk Lv"," %",0.593750,0.593750,"59"
89,"NsVr Atk Lv"," %",0.625000,0.625000,"62"
89,"NsVr Atk Lv"," %",0.656250,0.656250,"65"
89,"NsVr Atk Lv"," %",0.687500,0.687500,"68"
89,"NsVr Atk Lv"," %",0.718750,0.718750,"71"
89,"NsVr Atk Lv"," %",0.750000,0.750000,"75"
89,"NsVr Atk Lv"," %",0.781250,0.781250,"78"
89,"NsVr Atk Lv"," %",0.812500,0.812500,"81"
89,"NsVr Atk Lv"," %",0.843750,0.843750,"84"
89,"NsVr Atk Lv"," %",0.875000,0.875000,"87"
89,"NsVr Atk Lv"," %",0.906250,0.906250,"90"
89,"NsVr Atk Lv"," %",0.937500,0.937500,"93"
89,"NsVr Atk Lv"," %",0.968750,0.968750,"96"
89,"NsVr Atk Lv"," %",1.000000,1.000000,"100"
90,"NsVr Dec Tm"," msec",0.000000,0.000000,"0.1"
90,"NsVr Dec Tm"," msec",0.031250,0.031250,"9.87"
90,"NsVr Dec Tm"," msec",0.062500,0.062500,"39.16"
90,"NsVr Dec Tm"," msec",0.093750,0.093750,"87.99"
90,"NsVr Dec Tm"," msec",0.125000,0.125000,"156.35"
90,"NsVr Dec Tm"," msec",0.156250,0.156250,"244.24"
90,"NsVr Dec Tm"," msec",0.187500,0.187500,"351.66"
90,"NsVr Dec Tm"," msec",0.218750,0.218750,"478.61"
90,"NsVr Dec Tm"," msec",0.250000,0.250000,"625.09"
90,"NsVr Dec Tm"," msec",0.281250,0.281250,"791.1"
90,"NsVr Dec Tm"," msec",0.312500,0.312500,"976.64"
90,"NsVr Dec Tm"," msec",0.343750,0.343750,"1181.72"
90,"NsVr Dec Tm"," msec",0.375000,0.375000,"1406.32"
90,"NsVr Dec Tm"," msec",0.406250,0.406250,"1650.46"
90,"NsVr Dec Tm"," msec",0.437500,0.437500,"1914.12"
90,"NsVr Dec Tm"," msec",0.468750,0.468750,"2197.32"
90,"NsVr Dec Tm"," msec",0.500000,0.500000,"2500.05"
90,"NsVr Dec Tm"," msec",0.531250,0.531250,"2822.31"
90,"NsVr Dec Tm"," msec",0.562500,0.562500,"3164.1"
90,"NsVr Dec Tm"," msec",0.593750,0.593750,"3525.42"
90,"NsVr Dec Tm"," msec",0.625000,0.625000,"3906.27"
90,"NsVr Dec Tm"," msec",0.656250,0.656250,"4306.65"
90,"NsVr Dec Tm"," msec",0.687500,0.687500,"4726.57"
90,"NsVr Dec Tm"," msec",0.718750,0.718750,"5166.01"
90,"NsVr Dec Tm"," msec",0.750000,0.750000,"5624.99"
90,"NsVr Dec Tm"," msec",0.781250,0.781250,"6103.49"
90,"NsVr Dec Tm"," msec",0.812500,0.812500,"6601.53"
90,"NsVr Dec Tm"," msec",0.843750,0.843750,"7119.1"
90,"NsVr Dec Tm"," msec",0.875000,0.875000,"7656.2"
90,"NsVr Dec Tm"," msec",0.906250,0.906250,"8212.83"
90,"NsVr Dec Tm"," msec",0.937500,0.937500,"8788.99"
90,"NsVr Dec Tm"," msec",0.968750,0.968750,"9384.68"
90,"NsVr Dec Tm"," msec",1.000000,1.000000,"9999.9"
91,"NsVr Dec Lv"," %",0.000000,0.000000,"0"
91,"NsVr Dec Lv"," %",0.031250,0.031250,"3"
91,"NsVr Dec Lv"," %",0.062500,0.062500,"6"
91,"NsVr Dec Lv"," %",0.093750,0.093750,"9"
91,"NsVr Dec Lv"," %",0.125000,0.125000,"12"
91,"NsVr Dec Lv"," %",0.156250,0.156250,"15"
91,"NsVr Dec Lv"," %",0.187500,0.187500,"18"
91,"NsVr Dec Lv"," %",0.218750,0.218750,"21"
91,"NsVr Dec Lv"," %",0.250000,0.250000,"25"
91,"NsVr Dec Lv"," %",0.281250,0.281250,"28"
91,"NsVr Dec Lv"," %",0.312500,0.312500,"31"
91,"NsVr Dec Lv"," %",0.343750,0.343750,"34"
91,"NsVr Dec Lv"," %",0.375000,0.375000,"37"
91,"NsVr Dec Lv"," %",0.406250,0.406250,"40"
91,"NsVr Dec Lv"," %",0.437500,0.437500,"43"
91,"NsVr Dec Lv"," %",0.468750,0.468750,"46"
91,"NsVr Dec Lv"," %",0.500000,0.500000,"50"
91,"NsVr Dec Lv"," %",0.531250,0.531250,"53"
91,"NsVr Dec Lv"," %",0.562500,0.562500,"56"
91,"NsVr Dec Lv"," %",0.593750,0.593750,"59"
91,"NsVr Dec Lv"," %",0.625000,0.625000,"62"
91,"NsVr Dec Lv"," %",0.656250,0.656250,"65"
91,"NsVr Dec Lv"," %",0.687500,0.687500,"68"
91,"NsVr Dec Lv"," %",0.718750,0.718750,"71"
91,"NsVr Dec Lv"," %",0.750000,0.750000,"75"
91,"NsVr Dec Lv"," %",0.781250,0.781250,"78"
91,"NsVr Dec Lv"," %",0.812500,0.812500,"81"
91,"NsVr Dec Lv"," %",0.843750,0.843750,"84"
91,"NsVr Dec Lv"," %",0.875000,0.875000,"87"
91,"NsVr Dec Lv"," %",0.906250,0.906250,"90"
91,"NsVr Dec Lv"," %",0.937500,0.937500,"93"
91,"NsVr Dec Lv"," %",0.968750,0.968750,"96"
91,"NsVr Dec Lv"," %",1.000000,1.000000,"100"
92,"NsVr Rel Tm"," msec",0.000000,0.000000,"0.1"
92,"NsVr Rel Tm"," msec",0.031250,0.031250,"9.87"
92,"NsVr Rel Tm"," msec",0.062500,0.062500,"39.16"
92,"NsVr Rel Tm"," msec",0.093750,0.093750,"87.99"
92,"NsVr Rel Tm"," msec",0.125000,0.125000,"156.35"
92,"NsVr Rel Tm"," msec",0.156250,0.156250,"244.24"
92,"NsVr Rel Tm"," msec",0.187500,0.187500,"351.66"
92,"NsVr Rel Tm"," msec",0.218750,0.218750,"478.61"
92,"NsVr Rel Tm"," msec",0.250000,0.250000,"625.09"
92,"NsVr Rel Tm"," msec",0.281250,0.281250,"791.1"
92,"NsVr Rel Tm"," msec",0.312500,0.312500,"976.64"
92,"NsVr Rel Tm"," msec",0.343750,0.343750,"1181.72"
92,"NsVr Rel Tm"," msec",0.375000,0.375000,"1406.32"
92,"NsVr Rel Tm"," msec",0.406250,0.406250,"1650.46"
92,"NsVr Rel Tm"," msec",0.437500,0.437500,"1914.12"
92,"NsVr Rel Tm"," msec",0.468750,0.468750,"2197.32"
92,"NsVr Rel Tm"," msec",0.500000,0.500000,"2500.05"
92,"NsVr Rel Tm"," msec",0.531250,0.531250,"2822.31"
92,"NsVr Rel Tm"," msec",0.562500,0.562500,"3164.1"
92,"NsVr Rel Tm"," msec",0.593750,0.593750,"3525.42"
92,"NsVr Rel Tm"," msec",0.625000,0.625000,"3906.27"
92,"NsVr Rel Tm"," msec",0.656250,0.656250,"4306.65"
92,"NsVr Rel Tm"," msec",0.687500,0.687500,"4726.57"
92,"NsVr Rel Tm"," msec",0.718750,0.718750,"5166.01"
92,"NsVr Rel Tm"," msec",0.750000,0.750000,"5624.99"
92,"NsVr Rel Tm"," msec",0.781250,0.781250,"6103.49"
92,"NsVr Rel Tm"," msec",0.812500,0.812500,"6601.53"
92,"NsVr Rel Tm"," msec",0.843750,0.843750,"7119.1"
92,"NsVr Rel Tm"," msec",0.875000,0.875000,"7656.2"
92,"NsVr Rel Tm"," msec",0.906250,0.906250,"8212.83"
92,"NsVr Rel Tm"," msec",0.937500,0.937500,"8788.99"
92,"NsVr Rel Tm"," msec",0.968750,0.968750,"9384.68"
92,"NsVr Rel Tm"," msec",1.000000,1.000000,"9999.9"
93,"NsVr Rel Lv"," %",0.000000,0.000000,"0"
93,"NsVr Rel Lv"," %",0.031250,0.031250,"3"
93,"NsVr Rel Lv"," %",0.062500,0.062500,"6"
93,"NsVr Rel Lv"," %",0.093750,0.093750,"9"
93,"NsVr Rel Lv"," %",0.125000,0.125000,"12"
93,"NsVr Rel Lv"," %",0.156250,0.156250,"15"
93,"NsVr Rel Lv"," %",0.187500,0.187500,"18"
93,"NsVr Rel Lv"," %",0.218750,0.218750,"21"
93,"NsVr Rel Lv"," %",0.250000,0.250000,"25"
93,"NsVr Rel Lv"," %",0.281250,0.281250,"28"
93,"NsVr Rel Lv"," %",0.312500,0.312500,"31"
93,"NsVr Rel Lv"," %",0.343750,0.343750,"34"
93,"NsVr Rel Lv"," %",0.375000,0.375000,"37"
93,"NsVr Rel Lv"," %",0.406250,0.406250,"40"
93,"NsVr Rel Lv"," %",0.437500,0.437500,"43"
93,"NsVr Rel Lv"," %",0.468750,0.468750,"46"
93,"NsVr Rel Lv"," %",0.500000,0.500000,"50"
93,"NsVr Rel Lv"," %",0.531250,0.531250,"53"
93,"NsVr Rel Lv"," %",0.562500,0.562500,"56"
93,"NsVr Rel Lv"," %",0.593750,0.593750,"59"
93,"NsVr Rel Lv"," %",0.625000,0.625000,"62"
93,"NsVr Rel Lv"," %",0.656250,0.656250,"65"
93,"NsVr Rel Lv"," %",0.687500,0.687500,"68"
93,"NsVr Rel Lv"," %",0.718750,0.718750,"71"
93,"NsVr Rel Lv"," %",0.750000,0.750000,"75"
93,"NsVr Rel Lv"," %",0.781250,0.781250,"78"
93,"NsVr Rel Lv"," %",0.812500,0.812500,"81"
93,"NsVr Rel Lv"," %",0.843750,0.843750,"84"
93,"NsVr Rel Lv"," %",0.875000,0.875000,"87"
93,"NsVr Rel Lv"," %",0.906250,0.906250,"90"
93,"NsVr Rel Lv"," %",0.937500,0.937500,"93"
93,"NsVr Rel Lv"," %",0.968750,0.968750,"96"
93,"NsVr Rel Lv"," %",1.000000,1.000000,"100"
94,"Spd Ini Lv"," %",0.000000,0.000000,"0"
94,"Spd Ini Lv"," %",0.031250,0.031250,"3"
94,"Spd Ini Lv"," %",0.062500,0.062500,"6"
94,"Spd Ini Lv"," %",0.093750,0.093750,"9"
94,"Spd Ini Lv"," %",0.125000,0.125000,"12"
94,"Spd Ini Lv"," %",0.156250,0.156250,"15"
94,"Spd Ini Lv"," %",0.187500,0.187500,"18"
94,"Spd Ini Lv"," %",0.218750,0.218750,"21"
94,"Spd Ini Lv"," %",0.250000,0.250000,"25"
94,"Spd Ini Lv"," %",0.281250,0.281250,"28"
94,"Spd Ini Lv"," %",0.312500,0.312500,"31"
94,"Spd Ini Lv"," %",0.343750,0.343750,"34"
94,"Spd Ini Lv"," %",0.375000,0.375000,"37"
94,"Spd Ini Lv"," %",0.406250,0.406250,"40"
94,"Spd Ini Lv"," %",0.437500,0.437500,"43"
94,"Spd Ini Lv"," %",0.468750,0.468750,"46"
94,"Spd Ini Lv"," %",0.500000,0.500000,"50"
94,"Spd Ini Lv"," %",0.531250,0.531250,"53"
94,"Spd Ini Lv"," %",0.562500,0.562500,"56"
94,"Spd Ini Lv"," %",0.593750,0.593750,"59"
94,"Spd Ini Lv"," %",0.625000,0.625000,"62"
94,"Spd Ini Lv"," %",0.656250,0.656250,"65"
94,"Spd Ini Lv"," %",0.687500,0.687500,"68"
94,"Spd Ini Lv"," %",0.718750,0.718750,"71"
94,"Spd Ini Lv"," %",0.750000,0.750000,"75"
94,"Spd Ini Lv"," %",0.781250,0.781250,"78"
94,"Spd Ini Lv"," %",0.812500,0.812500,"81"
94,"Spd Ini Lv"," %",0.843750,0.843750,"84"
94,"Spd Ini Lv"," %",0.875000,0.875000,"87"
94,"Spd Ini Lv"," %",0.906250,0.906250,"90"
94,"Spd Ini Lv"," %",0.937500,0.937500,"93"
94,"Spd Ini Lv"," %",0.968750,0.968750,"96"
94,"Spd Ini Lv"," %",1.000000,1.000000,"100"
95,"Spd Atk Tm"," msec",0.000000,0.000000,"0.1"
95,"Spd Atk Tm"," msec",0.031250,0.031250,"9.87"
95,"Spd Atk Tm"," msec",0.062500,0.062500,"39.16"
95,"Spd Atk Tm"," msec",0.093750,0.093750,"87.99"
95,"Spd Atk Tm"," msec",0.125000,0.125000,"156.35"
95,"Spd Atk Tm"," msec",0.156250,0.156250,"244.24"
95,"Spd Atk Tm"," msec",0.187500,0.187500,"351.66"
95,"Spd Atk Tm"," msec",0.218750,0.218750,"478.61"
95,"Spd Atk Tm"," msec",0.250000,0.250000,"625.09"
95,"Spd Atk Tm"," msec",0.281250,0.281250,"791.1"
95,"Spd Atk Tm"," msec",0.312500,0.312500,"976.64"
95,"Spd Atk Tm"," msec",0.343750,0.343750,"1181.72"
95,"Spd Atk Tm"," msec",0.375000,0.375000,"1406.32"
95,"Spd Atk Tm"," msec",0.406250,0.406250,"1650.46"
95,"Spd Atk Tm"," msec",0.437500,0.437500,"1914.12"
95,"Spd Atk Tm"," msec",0.468750,0.468750,"2197.32"
95,"Spd Atk Tm"," msec",0.500000,0.500000,"2500.05"
95,"Spd Atk Tm"," msec",0.531250,0.531250,"2822.31"
95,"Spd Atk Tm"," msec",0.562500,0.562500,"3164.1"
95,"Spd Atk Tm"," msec",0.593750,0.593750,"3525.42"
95,"Spd Atk Tm"," msec",0.625000,0.625000,"3906.27"
95,"Spd Atk Tm"," msec",0.656250,0.656250,"4306.65"
95,"Spd Atk Tm"," msec",0.687500,0.687500,"4726.57"
95,"Spd Atk Tm"," msec",0.718750,0.718750,"5166.01"
95,"Spd Atk Tm"," msec",0.750000,0.750000,"5624.99"
95,"Spd Atk Tm"," msec",0.781250,0.781250,"6103.49"
95,"Spd Atk Tm"," msec",0.812500,0.812500,"6601.53"
95,"Spd Atk Tm"," msec",0.843750,0.843750,"7119.1"
95,"Spd Atk Tm"," msec",0.875000,0.875000,"7656.2"
95,"Spd Atk Tm"," msec",0.906250,0.906250,"8212.83"
95,"Spd Atk Tm"," msec",0.937500,0.937500,"8788.99"
95,"Spd Atk Tm"," msec",0.968750,0.968750,"9384.68"
95,"Spd Atk Tm"," msec",1.000000,1.000000,"9999.9"
96,"Spd Atk Lv"," %",0.000000,0.000000,"0"
96,"Spd Atk Lv"," %",0.031250,0.031250,"3"
96,"Spd Atk Lv"," %",0.062500,0.062500,"6"
96,"Spd Atk Lv"," %",0.093750,0.093750,"9"
96,"Spd Atk Lv"," %",0.125000,0.125000,"12"
96,"Spd Atk Lv"," %",0.156250,0.156250,"15"
96,"Spd Atk Lv"," %",0.187500,0.187500,"18"
96,"Spd Atk Lv"," %",0.218750,0.218750,"21"
96,"Spd Atk Lv"," %",0.250000,0.250000,"25"
96,"Spd Atk Lv"," %",0.281250,0.281250,"28"
96,"Spd Atk Lv"," %",0.312500,0.312500,"31"
96,"Spd Atk Lv"," %",0.343750,0.343750,"34"
96,"Spd Atk Lv"," %",0.375000,0.375000,"37"
96,"Spd Atk Lv"," %",0.406250,0.406250,"40"
96,"Spd Atk Lv"," %",0.437500,0.437500,"43"
96,"Spd Atk Lv"," %",0.468750,0.468750,"46"
96,"Spd Atk Lv"," %",0.500000,0.500000,"50"
96,"Spd Atk Lv"," %",0.531250,0.531250,"53"
96,"Spd Atk Lv"," %",0.562500,0.562500,"56"
96,"Spd Atk Lv"," %",0.593750,0.593750,"59"
96,"Spd Atk Lv"," %",0.625000,0.625000,"62"
96,"Spd Atk Lv"," %",0.656250,0.656250,"65"
96,"Spd Atk Lv"," %",0.687500,0.687500,"68"
96,"Spd Atk Lv"," %",0.718750,0.718750,"71"
96,"Spd Atk Lv"," %",0.750000,0.750000,"75"
96,"Spd Atk Lv"," %",0.781250,0.781250,"78"
96,"Spd Atk Lv"," %",0.812500,0.812500,"81"
96,"Spd Atk Lv"," %",0.843750,0.843750,"84"
96,"Spd Atk Lv"," %",0.875000,0.875000,"87"
96,"Spd Atk Lv"," %",0.906250,0.906250,"90"
96,"Spd Atk Lv"," %",0.937500,0.937500,"93"
96,"Spd Atk Lv"," %",0.968750,0.968750,"96"
96,"Spd Atk Lv"," %",1.000000,1.000000,"100"
97,"Spd Dec Tm"," msec",0.000000,0.000000,"0.1"
97,"Spd Dec Tm"," msec",0.031250,0.031250,"9.87"
97,"Spd Dec Tm"," msec",0.062500,0.062500,"39.16"
97,"Spd Dec Tm"," msec",0.093750,0.093750,"87.99"
97,"Spd Dec Tm"," msec",0.125000,0.125000,"156.35"
97,"Spd Dec Tm"," msec",0.156250,0.156250,"244.24"
97,"Spd Dec Tm"," msec",0.187500,0.187500,"351.66"
97,"Spd Dec Tm"," msec",0.218750,0.218750,"478.61"
97,"Spd Dec Tm"," msec",0.250000,0.250000,"625.09"
97,"Spd Dec Tm"," msec",0.281250,0.281250,"791.1"
97,"Spd Dec Tm"," msec",0.312500,0.312500,"976.64"
97,"Spd Dec Tm"," msec",0.343750,0.343750,"1181.72"
97,"Spd Dec Tm"," msec",0.375000,0.375000,"1406.32"
97,"Spd Dec Tm"," msec",0.406250,0.406250,"1650.46"
97,"Spd Dec Tm"," msec",0.437500,0.437500,"1914.12"
97,"Spd Dec Tm"," msec",0.468750,0.468750,"2197.32"
97,"Spd Dec Tm"," msec",0.500000,0.500000,"2500.05"
97,"Spd Dec Tm"," msec",0.531250,0.531250,"2822.31"
97,"Spd Dec Tm"," msec",0.562500,0.562500,"3164.1"
97,"Spd Dec Tm"," msec",0.593750,0.593750,"3525.42"
97,"Spd Dec Tm"," msec",0.625000,0.625000,"3906.27"
97,"Spd Dec Tm"," msec",0.656250,0.656250,"4306.65"
